time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,time,price,asset_id
2025-01-10T02:00:00.0000000Z,2025-01-10T03:00:00.0000000Z,2025-01-10T02:00:05.8090000Z,2025-01-10T02:59:40.0970000Z,93140,93674,93039,93373,32.997647380000004,473,2025-01-10 02:00:00+00:00,93140,BTC
2025-01-10T03:00:00.0000000Z,2025-01-10T04:00:00.0000000Z,2025-01-10T03:00:17.6330000Z,2025-01-10T03:59:59.4620000Z,93380,93708,93342,93699,13.505629669999996,436,2025-01-10 03:00:00+00:00,93380,BTC
2025-01-10T04:00:00.0000000Z,2025-01-10T05:00:00.0000000Z,2025-01-10T04:00:00.9130000Z,2025-01-10T04:59:56.1150000Z,93699,93877,93503,93832,49.84605836,465,2025-01-10 04:00:00+00:00,93699,BTC
2025-01-10T05:00:00.0000000Z,2025-01-10T06:00:00.0000000Z,2025-01-10T05:00:00.8140000Z,2025-01-10T05:59:59.8790000Z,93832,94227,93641,93963,59.38139622000003,492,2025-01-10 05:00:00+00:00,93832,BTC
2025-01-10T06:00:00.0000000Z,2025-01-10T07:00:00.0000000Z,2025-01-10T06:00:01.5980000Z,2025-01-10T06:59:44.5210000Z,93964,94317,93764,94245,47.77873075999998,357,2025-01-10 06:00:00+00:00,93964,BTC
2025-01-10T07:00:00.0000000Z,2025-01-10T08:00:00.0000000Z,2025-01-10T07:00:15.9440000Z,2025-01-10T07:59:58.5730000Z,94236,94976,94082,94517,105.71689199999996,732,2025-01-10 07:00:00+00:00,94236,BTC
2025-01-10T08:00:00.0000000Z,2025-01-10T09:00:00.0000000Z,2025-01-10T08:00:28.3100000Z,2025-01-10T08:59:52.9840000Z,94511,94756,94430,94691,49.90141394000002,387,2025-01-10 08:00:00+00:00,94511,BTC
2025-01-10T09:00:00.0000000Z,2025-01-10T10:00:00.0000000Z,2025-01-10T09:00:00.2510000Z,2025-01-10T09:59:05.7720000Z,94690,94976,94589,94801,39.55082970000001,452,2025-01-10 09:00:00+00:00,94690,BTC
2025-01-10T10:00:00.0000000Z,2025-01-10T11:00:00.0000000Z,2025-01-10T10:00:07.1540000Z,2025-01-10T10:59:52.8970000Z,94810,95238,94774,95229,22.82079813,356,2025-01-10 10:00:00+00:00,94810,BTC
2025-01-10T11:00:00.0000000Z,2025-01-10T12:00:00.0000000Z,2025-01-10T11:00:10.2520000Z,2025-01-10T11:59:58.6290000Z,95238,95238,94634,95092,77.55498742,607,2025-01-10 11:00:00+00:00,95238,BTC
2025-01-10T12:00:00.0000000Z,2025-01-10T13:00:00.0000000Z,2025-01-10T12:00:05.0780000Z,2025-01-10T12:59:59.0880000Z,95091,95174,94727,95023,112.44257154000002,681,2025-01-10 12:00:00+00:00,95091,BTC
2025-01-10T13:00:00.0000000Z,2025-01-10T14:00:00.0000000Z,2025-01-10T13:00:01.7000000Z,2025-01-10T13:59:58.3280000Z,95021,95034,92768,93536,351.2527783099997,1932,2025-01-10 13:00:00+00:00,95021,BTC
2025-01-10T14:00:00.0000000Z,2025-01-10T15:00:00.0000000Z,2025-01-10T14:00:17.8290000Z,2025-01-10T14:59:50.6590000Z,93540,94655,93422,94114,230.3391706400001,1286,2025-01-10 14:00:00+00:00,93540,BTC
2025-01-10T15:00:00.0000000Z,2025-01-10T16:00:00.0000000Z,2025-01-10T15:00:00.0980000Z,2025-01-10T15:59:36.8070000Z,94086,94498,92227,93739,207.5093606299999,1468,2025-01-10 15:00:00+00:00,94086,BTC
2025-01-10T16:00:00.0000000Z,2025-01-10T17:00:00.0000000Z,2025-01-10T16:00:23.4580000Z,2025-01-10T16:59:24.5070000Z,93726,94023,93200,93768,88.93469055999998,682,2025-01-10 16:00:00+00:00,93726,BTC
2025-01-10T17:00:00.0000000Z,2025-01-10T18:00:00.0000000Z,2025-01-10T17:00:45.0630000Z,2025-01-10T17:59:52.8720000Z,93636,95797,93328,95737,179.186512,1206,2025-01-10 17:00:00+00:00,93636,BTC
2025-01-10T18:00:00.0000000Z,2025-01-10T19:00:00.0000000Z,2025-01-10T18:00:00.1910000Z,2025-01-10T18:59:41.4390000Z,95777,95777,94600,94851,39.67048663,537,2025-01-10 18:00:00+00:00,95777,BTC
2025-01-10T19:00:00.0000000Z,2025-01-10T20:00:00.0000000Z,2025-01-10T19:00:05.8620000Z,2025-01-10T19:59:48.1470000Z,94892,95377,94436,95313,7.295690420000001,365,2025-01-10 19:00:00+00:00,94892,BTC
2025-01-10T20:00:00.0000000Z,2025-01-10T21:00:00.0000000Z,2025-01-10T20:00:09.0790000Z,2025-01-10T20:59:59.8910000Z,95300,95430,94650,94691,11.582148879999997,335,2025-01-10 20:00:00+00:00,95300,BTC
2025-01-10T21:00:00.0000000Z,2025-01-10T22:00:00.0000000Z,2025-01-10T21:00:04.3760000Z,2025-01-10T21:59:57.9680000Z,94657,94912,94605,94606,6.342023590000005,273,2025-01-10 21:00:00+00:00,94657,BTC
2025-01-10T22:00:00.0000000Z,2025-01-10T23:00:00.0000000Z,2025-01-10T22:01:10.4560000Z,2025-01-10T22:59:43.3790000Z,94649,94893,94580,94759,12.240970990000003,271,2025-01-10 22:00:00+00:00,94649,BTC
2025-01-10T23:00:00.0000000Z,2025-01-11T00:00:00.0000000Z,2025-01-10T23:00:16.9860000Z,2025-01-10T23:59:59.6570000Z,94733,94881,94671,94702,13.62229501,386,2025-01-10 23:00:00+00:00,94733,BTC
2025-01-11T00:00:00.0000000Z,2025-01-11T01:00:00.0000000Z,2025-01-11T00:00:01.3400000Z,2025-01-11T00:59:40.0330000Z,94702,94702,94364,94578,69.32256878,196,2025-01-11 00:00:00+00:00,94702,BTC
2025-01-11T01:00:00.0000000Z,2025-01-11T02:00:00.0000000Z,2025-01-11T01:00:08.5820000Z,2025-01-11T01:59:48.1270000Z,94624,94659,94227,94418,10.267705819999998,151,2025-01-11 01:00:00+00:00,94624,BTC
2025-01-11T02:00:00.0000000Z,2025-01-11T03:00:00.0000000Z,2025-01-11T02:00:01.1980000Z,2025-01-11T02:59:34.3010000Z,94415,94476,94182,94407,4.300486760000001,257,2025-01-11 02:00:00+00:00,94415,BTC
2025-01-11T03:00:00.0000000Z,2025-01-11T04:00:00.0000000Z,2025-01-11T03:00:16.7620000Z,2025-01-11T03:59:53.4510000Z,94395,94408,94102,94195,6.638922029999999,214,2025-01-11 03:00:00+00:00,94395,BTC
2025-01-11T04:00:00.0000000Z,2025-01-11T05:00:00.0000000Z,2025-01-11T04:00:03.2080000Z,2025-01-11T04:59:46.6580000Z,94183,94303,93843,94046,15.684709170000003,322,2025-01-11 04:00:00+00:00,94183,BTC
2025-01-11T05:00:00.0000000Z,2025-01-11T06:00:00.0000000Z,2025-01-11T05:00:09.3580000Z,2025-01-11T05:59:57.3960000Z,94050,94340,94010,94340,20.98175407,301,2025-01-11 05:00:00+00:00,94050,BTC
2025-01-11T06:00:00.0000000Z,2025-01-11T07:00:00.0000000Z,2025-01-11T06:00:01.2420000Z,2025-01-11T06:59:37.9580000Z,94336,94396,94187,94187,8.929917349999997,224,2025-01-11 06:00:00+00:00,94336,BTC
2025-01-11T07:00:00.0000000Z,2025-01-11T08:00:00.0000000Z,2025-01-11T07:00:14.3560000Z,2025-01-11T07:59:33.7250000Z,94204,94308,94120,94216,3.839636939999999,118,2025-01-11 07:00:00+00:00,94204,BTC
2025-01-11T08:00:00.0000000Z,2025-01-11T09:00:00.0000000Z,2025-01-11T08:01:04.8890000Z,2025-01-11T08:59:49.2650000Z,94252,94372,94035,94050,18.439364679999997,149,2025-01-11 08:00:00+00:00,94252,BTC
2025-01-11T09:00:00.0000000Z,2025-01-11T10:00:00.0000000Z,2025-01-11T09:00:58.4570000Z,2025-01-11T09:59:39.9520000Z,94077,94309,94032,94309,1.9032524199999998,126,2025-01-11 09:00:00+00:00,94077,BTC
2025-01-11T10:00:00.0000000Z,2025-01-11T11:00:00.0000000Z,2025-01-11T10:00:02.6130000Z,2025-01-11T10:59:29.9960000Z,94308,94430,94278,94430,28.100912549999997,248,2025-01-11 10:00:00+00:00,94308,BTC
2025-01-11T11:00:00.0000000Z,2025-01-11T12:00:00.0000000Z,2025-01-11T11:00:01.2740000Z,2025-01-11T11:59:16.5390000Z,94430,94723,94413,94574,19.944323890000007,245,2025-01-11 11:00:00+00:00,94430,BTC
2025-01-11T12:00:00.0000000Z,2025-01-11T13:00:00.0000000Z,2025-01-11T12:00:45.0540000Z,2025-01-11T12:59:53.2350000Z,94589,94606,94481,94499,6.211454569999999,140,2025-01-11 12:00:00+00:00,94589,BTC
2025-01-11T13:00:00.0000000Z,2025-01-11T14:00:00.0000000Z,2025-01-11T13:00:07.1040000Z,2025-01-11T13:59:20.2720000Z,94503,94561,94328,94365,18.075696459999996,166,2025-01-11 13:00:00+00:00,94503,BTC
2025-01-11T14:00:00.0000000Z,2025-01-11T15:00:00.0000000Z,2025-01-11T14:00:04.2370000Z,2025-01-11T14:59:37.1480000Z,94379,94588,94306,94583,4.40773813,148,2025-01-11 14:00:00+00:00,94379,BTC
2025-01-11T15:00:00.0000000Z,2025-01-11T16:00:00.0000000Z,2025-01-11T15:00:14.6580000Z,2025-01-11T15:59:47.3050000Z,94560,94594,94345,94379,10.19204728,179,2025-01-11 15:00:00+00:00,94560,BTC
2025-01-11T16:00:00.0000000Z,2025-01-11T17:00:00.0000000Z,2025-01-11T16:00:49.7030000Z,2025-01-11T16:59:55.6330000Z,94425,94657,94301,94397,150.71674323000002,1012,2025-01-11 16:00:00+00:00,94425,BTC
2025-01-11T17:00:00.0000000Z,2025-01-11T18:00:00.0000000Z,2025-01-11T17:00:01.1770000Z,2025-01-11T17:59:45.1310000Z,94397,94397,93944,94101,68.84363490999999,691,2025-01-11 17:00:00+00:00,94397,BTC
2025-01-11T18:00:00.0000000Z,2025-01-11T19:00:00.0000000Z,2025-01-11T18:00:03.9200000Z,2025-01-11T18:59:49.4820000Z,94110,94256,94068,94228,6.814519150000001,331,2025-01-11 18:00:00+00:00,94110,BTC
2025-01-11T19:00:00.0000000Z,2025-01-11T20:00:00.0000000Z,2025-01-11T19:00:50.6540000Z,2025-01-11T19:58:54.0550000Z,94196,94260,94040,94188,9.64838011,315,2025-01-11 19:00:00+00:00,94196,BTC
2025-01-11T20:00:00.0000000Z,2025-01-11T21:00:00.0000000Z,2025-01-11T20:00:00.9090000Z,2025-01-11T20:59:44.0360000Z,94192,94600,94138,94560,38.20168512999999,461,2025-01-11 20:00:00+00:00,94192,BTC
2025-01-11T21:00:00.0000000Z,2025-01-11T22:00:00.0000000Z,2025-01-11T21:00:21.5280000Z,2025-01-11T21:59:58.7970000Z,94564,94975,94559,94906,60.78423129000004,506,2025-01-11 21:00:00+00:00,94564,BTC
2025-01-11T22:00:00.0000000Z,2025-01-11T23:00:00.0000000Z,2025-01-11T22:00:05.8310000Z,2025-01-11T22:59:55.5080000Z,94921,94964,94559,94570,35.04627225,267,2025-01-11 22:00:00+00:00,94921,BTC
2025-01-11T23:00:00.0000000Z,2025-01-12T00:00:00.0000000Z,2025-01-11T23:00:00.8320000Z,2025-01-11T23:59:53.2470000Z,94560,94724,94535,94568,22.444689009999994,191,2025-01-11 23:00:00+00:00,94560,BTC
2025-01-12T00:00:00.0000000Z,2025-01-12T01:00:00.0000000Z,2025-01-12T00:00:02.1000000Z,2025-01-12T00:59:49.0110000Z,94573,94629,94408,94415,12.779987929999994,222,2025-01-12 00:00:00+00:00,94573,BTC
2025-01-12T01:00:00.0000000Z,2025-01-12T02:00:00.0000000Z,2025-01-12T01:00:03.7670000Z,2025-01-12T01:59:47.0240000Z,94412,94551,94283,94537,12.39715001,219,2025-01-12 01:00:00+00:00,94412,BTC
2025-01-12T02:00:00.0000000Z,2025-01-12T03:00:00.0000000Z,2025-01-12T02:00:07.5960000Z,2025-01-12T02:59:59.4790000Z,94532,94600,94434,94583,15.163721769999997,190,2025-01-12 02:00:00+00:00,94532,BTC
2025-01-12T03:00:00.0000000Z,2025-01-12T04:00:00.0000000Z,2025-01-12T03:00:19.6170000Z,2025-01-12T03:59:31.7360000Z,94580,94634,94374,94571,4.13505096,143,2025-01-12 03:00:00+00:00,94580,BTC
2025-01-12T04:00:00.0000000Z,2025-01-12T05:00:00.0000000Z,2025-01-12T04:00:00.6640000Z,2025-01-12T04:59:59.1650000Z,94580,94604,94455,94546,3.118788709999999,158,2025-01-12 04:00:00+00:00,94580,BTC
2025-01-12T05:00:00.0000000Z,2025-01-12T06:00:00.0000000Z,2025-01-12T05:00:00.8610000Z,2025-01-12T05:54:48.0850000Z,94544,94587,94464,94494,1.5187963000000007,114,2025-01-12 05:00:00+00:00,94544,BTC
2025-01-12T06:00:00.0000000Z,2025-01-12T07:00:00.0000000Z,2025-01-12T06:00:05.9030000Z,2025-01-12T06:59:01.1170000Z,94525,94571,94340,94368,14.830359409999996,127,2025-01-12 06:00:00+00:00,94525,BTC
2025-01-12T07:00:00.0000000Z,2025-01-12T08:00:00.0000000Z,2025-01-12T07:00:00.9350000Z,2025-01-12T07:58:57.9520000Z,94340,94401,94251,94277,27.325387410000005,168,2025-01-12 07:00:00+00:00,94340,BTC
2025-01-12T08:00:00.0000000Z,2025-01-12T09:00:00.0000000Z,2025-01-12T08:00:03.4260000Z,2025-01-12T08:59:57.6570000Z,94282,94347,94091,94107,14.04299337,206,2025-01-12 08:00:00+00:00,94282,BTC
2025-01-12T09:00:00.0000000Z,2025-01-12T10:00:00.0000000Z,2025-01-12T09:00:01.1660000Z,2025-01-12T09:59:57.4340000Z,94116,94180,93685,93858,66.09277538,511,2025-01-12 09:00:00+00:00,94116,BTC
2025-01-12T10:00:00.0000000Z,2025-01-12T11:00:00.0000000Z,2025-01-12T10:00:02.5050000Z,2025-01-12T10:59:27.1740000Z,93852,93987,93760,93962,34.24675871999999,283,2025-01-12 10:00:00+00:00,93852,BTC
2025-01-12T11:00:00.0000000Z,2025-01-12T12:00:00.0000000Z,2025-01-12T11:00:00.5840000Z,2025-01-12T11:59:53.0360000Z,93959,94272,93952,94201,24.028231339999998,329,2025-01-12 11:00:00+00:00,93959,BTC
2025-01-12T12:00:00.0000000Z,2025-01-12T13:00:00.0000000Z,2025-01-12T12:00:20.2400000Z,2025-01-12T12:59:35.8670000Z,94196,94521,94113,94295,24.710561980000005,280,2025-01-12 12:00:00+00:00,94196,BTC
2025-01-12T13:00:00.0000000Z,2025-01-12T14:00:00.0000000Z,2025-01-12T13:00:01.2860000Z,2025-01-12T13:59:30.6010000Z,94294,94657,94274,94624,31.813362640000012,276,2025-01-12 13:00:00+00:00,94294,BTC
2025-01-12T14:00:00.0000000Z,2025-01-12T15:00:00.0000000Z,2025-01-12T14:00:05.1610000Z,2025-01-12T14:59:18.1300000Z,94606,94907,94606,94737,15.995440840000004,269,2025-01-12 14:00:00+00:00,94606,BTC
2025-01-12T15:00:00.0000000Z,2025-01-12T16:00:00.0000000Z,2025-01-12T15:00:07.3330000Z,2025-01-12T15:59:09.2770000Z,94772,95363,94646,95029,64.44678979999999,404,2025-01-12 15:00:00+00:00,94772,BTC
2025-01-12T16:00:00.0000000Z,2025-01-12T17:00:00.0000000Z,2025-01-12T16:00:00.4500000Z,2025-01-12T16:58:48.4790000Z,95027,95095,94782,95005,43.63859546999999,403,2025-01-12 16:00:00+00:00,95027,BTC
2025-01-12T17:00:00.0000000Z,2025-01-12T18:00:00.0000000Z,2025-01-12T17:01:12.8550000Z,2025-01-12T17:59:26.0970000Z,95008,95204,94936,95119,21.40472959000001,211,2025-01-12 17:00:00+00:00,95008,BTC
2025-01-12T18:00:00.0000000Z,2025-01-12T19:00:00.0000000Z,2025-01-12T18:00:26.7640000Z,2025-01-12T18:57:13.8450000Z,95108,95238,94903,94971,18.523411210000003,201,2025-01-12 18:00:00+00:00,95108,BTC
2025-01-12T19:00:00.0000000Z,2025-01-12T20:00:00.0000000Z,2025-01-12T19:00:17.5630000Z,2025-01-12T19:59:45.1660000Z,94963,95024,94550,94613,22.234108030000005,243,2025-01-12 19:00:00+00:00,94963,BTC
2025-01-12T20:00:00.0000000Z,2025-01-12T21:00:00.0000000Z,2025-01-12T20:00:02.5600000Z,2025-01-12T20:59:55.8410000Z,94610,94768,94582,94646,6.815221560000002,142,2025-01-12 20:00:00+00:00,94610,BTC
2025-01-12T21:00:00.0000000Z,2025-01-12T22:00:00.0000000Z,2025-01-12T21:00:05.0790000Z,2025-01-12T21:58:49.6410000Z,94660,94679,94283,94290,15.595727600000004,172,2025-01-12 21:00:00+00:00,94660,BTC
2025-01-12T22:00:00.0000000Z,2025-01-12T23:00:00.0000000Z,2025-01-12T22:00:34.8250000Z,2025-01-12T22:59:43.8440000Z,94294,94304,93775,93880,28.200597320000018,291,2025-01-12 22:00:00+00:00,94294,BTC
2025-01-12T23:00:00.0000000Z,2025-01-13T00:00:00.0000000Z,2025-01-12T23:00:00.7840000Z,2025-01-12T23:59:57.9500000Z,93938,94498,93926,94497,47.91856926999998,422,2025-01-12 23:00:00+00:00,93938,BTC
2025-01-13T00:00:00.0000000Z,2025-01-13T01:00:00.0000000Z,2025-01-13T00:00:05.6660000Z,2025-01-13T00:59:19.6060000Z,94498,95846,94260,95288,171.16863035,885,2025-01-13 00:00:00+00:00,94498,BTC
2025-01-13T01:00:00.0000000Z,2025-01-13T02:00:00.0000000Z,2025-01-13T01:00:32.9090000Z,2025-01-13T01:59:50.5240000Z,95261,95322,94080,94176,91.31824002,501,2025-01-13 01:00:00+00:00,95261,BTC
2025-01-13T02:00:00.0000000Z,2025-01-13T03:00:00.0000000Z,2025-01-13T02:00:00.7230000Z,2025-01-13T02:59:45.1610000Z,94173,94445,93871,94173,18.047887120000002,231,2025-01-13 02:00:00+00:00,94173,BTC
2025-01-13T03:00:00.0000000Z,2025-01-13T04:00:00.0000000Z,2025-01-13T03:01:05.0970000Z,2025-01-13T03:59:58.2760000Z,94196,94346,93951,94225,8.09763974,125,2025-01-13 03:00:00+00:00,94196,BTC
2025-01-13T04:00:00.0000000Z,2025-01-13T05:00:00.0000000Z,2025-01-13T04:00:02.8890000Z,2025-01-13T04:59:44.8050000Z,94224,94828,94169,94506,83.44220491000003,335,2025-01-13 04:00:00+00:00,94224,BTC
2025-01-13T05:00:00.0000000Z,2025-01-13T06:00:00.0000000Z,2025-01-13T05:00:08.3740000Z,2025-01-13T05:59:58.9660000Z,94433,94440,94001,94123,19.385137800000013,278,2025-01-13 05:00:00+00:00,94433,BTC
2025-01-13T06:00:00.0000000Z,2025-01-13T07:00:00.0000000Z,2025-01-13T06:00:23.5630000Z,2025-01-13T06:59:32.2590000Z,94136,94265,93239,93538,51.14448189000002,374,2025-01-13 06:00:00+00:00,94136,BTC
2025-01-13T07:00:00.0000000Z,2025-01-13T08:00:00.0000000Z,2025-01-13T07:00:05.0540000Z,2025-01-13T07:59:23.3210000Z,93607,93867,93433,93479,11.619373650000002,220,2025-01-13 07:00:00+00:00,93607,BTC
2025-01-13T08:00:00.0000000Z,2025-01-13T09:00:00.0000000Z,2025-01-13T08:00:02.3210000Z,2025-01-13T08:59:56.8100000Z,93521,93584,92851,92981,20.09887244999999,365,2025-01-13 08:00:00+00:00,93521,BTC
2025-01-13T09:00:00.0000000Z,2025-01-13T10:00:00.0000000Z,2025-01-13T09:00:04.0010000Z,2025-01-13T09:59:50.3410000Z,92973,93123,92612,92801,41.775478630000016,434,2025-01-13 09:00:00+00:00,92973,BTC
2025-01-13T10:00:00.0000000Z,2025-01-13T11:00:00.0000000Z,2025-01-13T10:00:03.1010000Z,2025-01-13T10:59:50.4820000Z,92798,92798,91310,91543,106.30699059,920,2025-01-13 10:00:00+00:00,92798,BTC
2025-01-13T11:00:00.0000000Z,2025-01-13T12:00:00.0000000Z,2025-01-13T11:00:00.5220000Z,2025-01-13T11:59:56.4910000Z,91568,91689,90754,90775,178.71892121999997,1187,2025-01-13 11:00:00+00:00,91568,BTC
2025-01-13T12:00:00.0000000Z,2025-01-13T13:00:00.0000000Z,2025-01-13T12:00:03.8080000Z,2025-01-13T13:00:01.0670000Z,90764,91201,90204,90632,321.2641956600001,2022,2025-01-13 12:00:00+00:00,90764,BTC
2025-01-13T13:00:00.0000000Z,2025-01-13T14:00:00.0000000Z,2025-01-13T13:00:02.0890000Z,2025-01-13T13:59:57.9040000Z,90628,91687,90490,91049,72.45005093,1198,2025-01-13 13:00:00+00:00,90628,BTC
2025-01-13T14:00:00.0000000Z,2025-01-13T15:00:00.0000000Z,2025-01-13T14:00:08.8860000Z,2025-01-13T14:59:59.6890000Z,91049,92196,89164,91768,306.2647550900001,2207,2025-01-13 14:00:00+00:00,91049,BTC
2025-01-13T15:00:00.0000000Z,2025-01-13T16:00:00.0000000Z,2025-01-13T15:00:05.9830000Z,2025-01-13T15:59:57.5150000Z,91764,93062,91526,92102,95.56364287000007,1263,2025-01-13 15:00:00+00:00,91764,BTC
2025-01-13T16:00:00.0000000Z,2025-01-13T17:00:00.0000000Z,2025-01-13T16:00:00.7390000Z,2025-01-13T16:59:57.1950000Z,92133,92223,91212,91281,46.729167190000005,737,2025-01-13 16:00:00+00:00,92133,BTC
2025-01-13T17:00:00.0000000Z,2025-01-13T18:00:00.0000000Z,2025-01-13T17:00:00.8140000Z,2025-01-13T17:59:15.8620000Z,91278,92246,91197,91865,19.8348825,577,2025-01-13 17:00:00+00:00,91278,BTC
2025-01-13T18:00:00.0000000Z,2025-01-13T19:00:00.0000000Z,2025-01-13T18:00:00.0930000Z,2025-01-13T18:59:58.5950000Z,91933,92359,91536,92030,57.07119203000001,883,2025-01-13 18:00:00+00:00,91933,BTC
2025-01-13T19:00:00.0000000Z,2025-01-13T20:00:00.0000000Z,2025-01-13T19:00:00.1350000Z,2025-01-13T19:59:33.4280000Z,92029,92460,91571,92277,67.37119248000002,815,2025-01-13 19:00:00+00:00,92029,BTC
2025-01-13T20:00:00.0000000Z,2025-01-13T21:00:00.0000000Z,2025-01-13T20:00:00.3810000Z,2025-01-13T20:59:58.2550000Z,92258,93732,91851,93542,116.40105640999997,1168,2025-01-13 20:00:00+00:00,92258,BTC
2025-01-13T21:00:00.0000000Z,2025-01-13T22:00:00.0000000Z,2025-01-13T21:00:00.4250000Z,2025-01-13T21:59:49.9950000Z,93567,94417,93394,94168,79.11298477999998,833,2025-01-13 21:00:00+00:00,93567,BTC
2025-01-13T22:00:00.0000000Z,2025-01-13T23:00:00.0000000Z,2025-01-13T22:00:00.0470000Z,2025-01-13T22:59:36.5970000Z,94177,94669,94137,94353,118.65946039,631,2025-01-13 22:00:00+00:00,94177,BTC
2025-01-13T23:00:00.0000000Z,2025-01-14T00:00:00.0000000Z,2025-01-13T23:00:07.6790000Z,2025-01-13T23:59:39.1480000Z,94419,94566,94172,94505,25.819016800000004,216,2025-01-13 23:00:00+00:00,94419,BTC
2025-01-14T00:00:00.0000000Z,2025-01-14T01:00:00.0000000Z,2025-01-14T00:00:05.8980000Z,2025-01-14T00:59:16.5590000Z,94537,94822,94345,94452,41.38367104,352,2025-01-14 00:00:00+00:00,94537,BTC
2025-01-14T01:00:00.0000000Z,2025-01-14T02:00:00.0000000Z,2025-01-14T01:00:12.5780000Z,2025-01-14T01:59:48.4990000Z,94463,94987,94463,94815,63.523763620000004,329,2025-01-14 01:00:00+00:00,94463,BTC
2025-01-14T02:00:00.0000000Z,2025-01-14T03:00:00.0000000Z,2025-01-14T02:00:13.5320000Z,2025-01-14T02:59:46.8690000Z,94838,95229,94713,94854,65.50672838000001,497,2025-01-14 02:00:00+00:00,94838,BTC
2025-01-14T03:00:00.0000000Z,2025-01-14T04:00:00.0000000Z,2025-01-14T03:00:00.9900000Z,2025-01-14T03:59:54.2960000Z,94852,95085,94805,94835,22.429068490000002,286,2025-01-14 03:00:00+00:00,94852,BTC
2025-01-14T04:00:00.0000000Z,2025-01-14T05:00:00.0000000Z,2025-01-14T04:00:05.6160000Z,2025-01-14T04:59:43.9050000Z,94865,95114,94805,95087,4.266215010000001,260,2025-01-14 04:00:00+00:00,94865,BTC
2025-01-14T05:00:00.0000000Z,2025-01-14T06:00:00.0000000Z,2025-01-14T05:00:01.9030000Z,2025-01-14T05:58:49.7040000Z,95079,95421,94867,94867,62.16154575,306,2025-01-14 05:00:00+00:00,95079,BTC
2025-01-14T06:00:00.0000000Z,2025-01-14T07:00:00.0000000Z,2025-01-14T06:00:09.1250000Z,2025-01-14T06:59:30.7780000Z,94942,94973,94737,94973,13.75296105,172,2025-01-14 06:00:00+00:00,94942,BTC
2025-01-14T07:00:00.0000000Z,2025-01-14T08:00:00.0000000Z,2025-01-14T07:00:01.3500000Z,2025-01-14T07:59:28.6360000Z,94996,95113,94804,94832,5.26852,252,2025-01-14 07:00:00+00:00,94996,BTC
2025-01-14T08:00:00.0000000Z,2025-01-14T09:00:00.0000000Z,2025-01-14T08:00:00.4970000Z,2025-01-14T08:59:47.7720000Z,94827,95765,94827,95469,105.91893898999994,676,2025-01-14 08:00:00+00:00,94827,BTC
2025-01-14T09:00:00.0000000Z,2025-01-14T10:00:00.0000000Z,2025-01-14T09:00:02.0230000Z,2025-01-14T09:59:55.7780000Z,95468,97339,95468,97120,138.08133630999993,1071,2025-01-14 09:00:00+00:00,95468,BTC
2025-01-14T10:00:00.0000000Z,2025-01-14T11:00:00.0000000Z,2025-01-14T10:00:00.8530000Z,2025-01-14T10:59:56.0930000Z,97149,97171,96573,96648,44.18390668999999,619,2025-01-14 10:00:00+00:00,97149,BTC
2025-01-14T11:00:00.0000000Z,2025-01-14T12:00:00.0000000Z,2025-01-14T11:00:07.7850000Z,2025-01-14T11:59:56.6820000Z,96618,96647,96330,96500,16.692302339999998,472,2025-01-14 11:00:00+00:00,96618,BTC
2025-01-14T12:00:00.0000000Z,2025-01-14T13:00:00.0000000Z,2025-01-14T12:00:09.8070000Z,2025-01-14T12:59:57.7290000Z,96621,96621,95961,95961,48.50516724000001,527,2025-01-14 12:00:00+00:00,96621,BTC
2025-01-14T13:00:00.0000000Z,2025-01-14T14:00:00.0000000Z,2025-01-14T13:00:00.3990000Z,2025-01-14T13:58:34.5440000Z,95961,97183,95742,96324,151.7096897,1092,2025-01-14 13:00:00+00:00,95961,BTC
2025-01-14T14:00:00.0000000Z,2025-01-14T15:00:00.0000000Z,2025-01-14T14:00:28.6130000Z,2025-01-14T14:59:21.9450000Z,96355,97188,96013,96157,122.48677325999999,1196,2025-01-14 14:00:00+00:00,96355,BTC
2025-01-14T15:00:00.0000000Z,2025-01-14T16:00:00.0000000Z,2025-01-14T15:00:32.6320000Z,2025-01-14T15:59:47.9020000Z,96256,96898,96190,96437,81.82372026999995,715,2025-01-14 15:00:00+00:00,96256,BTC
2025-01-14T16:00:00.0000000Z,2025-01-14T17:00:00.0000000Z,2025-01-14T16:00:03.4910000Z,2025-01-14T16:59:54.0580000Z,96420,96420,95332,95687,77.42023403,770,2025-01-14 16:00:00+00:00,96420,BTC
2025-01-14T17:00:00.0000000Z,2025-01-14T18:00:00.0000000Z,2025-01-14T17:00:03.0770000Z,2025-01-14T17:59:59.3240000Z,95657,96508,95532,96482,10.635264510000003,353,2025-01-14 17:00:00+00:00,95657,BTC
2025-01-14T18:00:00.0000000Z,2025-01-14T19:00:00.0000000Z,2025-01-14T18:00:10.8210000Z,2025-01-14T18:59:48.8550000Z,96465,96920,96238,96722,97.71709220999999,689,2025-01-14 18:00:00+00:00,96465,BTC
2025-01-14T19:00:00.0000000Z,2025-01-14T20:00:00.0000000Z,2025-01-14T19:00:07.8390000Z,2025-01-14T19:59:52.3900000Z,96721,97051,96422,96487,131.92144894,1405,2025-01-14 19:00:00+00:00,96721,BTC
